대여소번호,대여소명,거치대수,주소,위도,경도,구
2235.0,KT 서초지사 앞,15,서울특별시 서초구 사평대로 73 서초구 방배동 1037-2,37.48215866,127.00270081,서초구
2237.0,서울남부터미널 대합실 입구,20,서울특별시 서초구 서초중앙로 지하 31 서초구 서초동 1748-38,37.48455811,127.01486969,서초구
2239.0,교대역 6번출구,10,서울특별시 서초구 서초대로 지하 294 서초구 서초동 1748-6,37.49421692,127.01378632,서초구
224.0,롯데캐슬 앞,20,서울특별시 영등포구 국제금융로 86 롯데캐슬 앞,37.5200882,126.93236542,영등포구
2241.0,양재전화국 사거리,10,서울특별시 강남구 논현로 201 강남구 도곡동 207,37.48537827,127.04170227,강남구
2242.0,양재역 11번 출구 앞,20,서울특별시 서초구 남부순환로 지하 2585 서초구 양재동 105-4,37.48398972,127.03417969,서초구
2243.0,서울가정법원,15,서울특별시 서초구 강남대로 193 서초구 양재동 105-4,37.48149109,127.03672791,서초구
2244.0,교육개발원입구 교차로,20,서울특별시 서초구 바우뫼로1길 35 서초구 양재동 20-40,37.47785187,127.03890991,서초구
2245.0,양재초등학교 맞은편,20,서울특별시 서초구 바우뫼로18길 14 서초구 양재동 127-1,37.47361374,127.03050995,서초구
2246.0,서울시 품질시험소 앞,15,서울특별시 서초구 태봉로 131 서초구 우면동 23-14,37.46920013,127.02900696,서초구
2247.0,섬들근린공원,25,서울특별시 서초구 태봉로2길 24 우면동 718,37.46263885,127.02661896,서초구
2248.0,서초리슈빌S 글로벌 앞,10,서울특별시 서초구 양재대로2길 8 우면동 785,37.45995331,127.02474213,서초구
2249.0,우솔초등학교 맞은편,10,서울특별시 서초구 양재대로2길 74 우면동 754,37.45623398,127.01934814,서초구
225.0,앙카라공원 앞,26,서울특별시 영등포구 의사당대로 지하166 앙카라공원 앞,37.51736832,126.92925262,영등포구
2250.0,서초유치원 맞은편,10,서울특별시 서초구 양재대로2길 74 우면동 754,37.4557991,127.01628876,서초구
2251.0,더케이호텔 입구(양재2),10,서울특별시 서초구 바우뫼로12길 70 더케이호텔 입구(양재2),37.46750641,127.03447723,서초구
2252.0,하이브랜드 앞,25,서울특별시 서초구 매헌로 16 양재동 217-3,37.46332169,127.03604126,서초구
2255.0,시민의숲역 1번출구 옆,25,서울특별시 서초구 매헌로 지하 116 양재동 238,37.47043991,127.03885651,서초구
2256.0,양재동 꽃시장 입구,10,서울특별시 서초구 강남대로 27 양재동 238,37.46768951,127.0403595,서초구
2257.0,하나로클럽 양재점 맞은편,10,서울특별시 서초구 청계산로 10 양재동 238-1,37.46268845,127.04611206,서초구
2258.0,구룡사 삼거리,20,서울특별시 강남구 논현로2길 22 개포동 1277,37.47153854,127.05059052,강남구
2259.0,잠원역 3번-4번 출구사이,15,"서울특별시 서초구 잠원로4길 지하 46 잠원역 3,4번 출구사이",37.51298904,127.01117706,서초구
226.0,샛강역 1번출구 앞,20,서울특별시 영등포구 의사당대로 지하166 샛강역 1번출구 앞,37.51776505,126.92841339,영등포구
2262.0,한신16차아파트 119동 앞,20,서울특별시 서초구 나루터로4길 60 서초구 잠원동 78,37.51659775,127.00959015,서초구
2263.0,바우뫼문화복지회관,20,서울특별시 서초구 바우뫼로 43 서초구 우면동 68-3,37.47192764,127.02684021,서초구
2264.0,이수역 1번출구,9,서울특별시 서초구 동작대로 134 이수역 1번 출구,37.48855591,126.98257446,서초구
2265.0,이수고가차도 남단,25,서울특별시 서초구 동작대로 196 상록빌딩,37.49410629,126.98299408,서초구
2266.0,서초역 3번출구,15,서울특별시 서초동 1748-14 서초역 3번출구,37.49053955,127.00816345,서초구
2268.0,서초4동주민센터,10,서울특별시 서초동 1389 서초4동주민센터,37.50231934,127.0222702,서초구
2269.0,주홍교 하부,10,서울특별시 잠원동 91-29 주홍교 하부,37.51034927,127.01605225,서초구
227.0,양평2나들목 보행통로 입구,10,서울특별시 영등포구 양화동 17-4 양평2나들목 보행통로 입구,37.54466629,126.88835907,영등포구
2270.0,서초포레스타 7단지,10,서울특별시 신원동 266 서초포레스타 7단지,37.44896698,127.05773926,서초구
2271.0,내방역 8번출구 앞,8,서울특별시 서초구 방배로 162 내방역 8번출구 앞,37.48786545,126.99429321,서초구
2272.0,교대입구 교차로,10,서울특별시 서초동 1748-33 교대입구 교차로,37.4873085,127.01058197,서초구
2273.0,일동제약 사거리,10,서울특별시 양재동 67-12 일동제약 사거리,37.47782898,127.03826904,서초구
2274.0,양재시민의숲역 3번출구,10,서울특별시 양재동 316-11 양재시민의숲역 3번출구,37.46965027,127.03961182,서초구
2275.0,염곡치안센터 건너편,10,서울특별시 염곡동 260-1 염곡치안센터 건너편,37.46157837,127.04879761,서초구
2276.0,영동1교 (양재천근린공원),15,서울특별시 양재동 261-23 영동1교 (양재천근린공원),37.47438812,127.03890228,서초구
2277.0,길마중4교 하부,10,서울특별시 잠원동 84-3 길마중4교 하부,37.51486969,127.01528168,서초구
2279.0,교대역 5번출구뒤,10,서울특별시 서초구 서초중앙로 130 교대역 5번출구 뒤,37.49361801,127.01418304,서초구
228.0,선유도역 3번출구 앞,10,서울특별시 영등포구 양평동4가 202-1 선유도역 3번출구 앞,37.53845978,126.89450836,영등포구
2280.0,서울서초고용센터앞,10,서울특별시 서초구 반포대로 43 서울서초고용센터 앞,37.48416138,127.01097107,서초구
2281.0,연세사랑병원신관앞,7,서울특별시 서초구 효령로 10 연세사랑병원신관 앞,37.47597885,126.98628235,서초구
2282.0,방배래미안아트힐 101동앞,15,서울특별시 서초구 남부순환로 2311-12 방배래미안아트힐 101동앞,37.47720337,127.00583649,서초구
2283.0,그룹한빌딩옆,10,서울특별시 서초구 서초대로 62 그룹한빌딩 옆,37.48652649,126.98916626,서초구
2284.0,CJ오쇼핑앞,10,서울특별시 서초구 과천대로 870-13 CJ오쇼핑 앞,37.4681015,126.98680115,서초구
2285.0,LH서초3단지 301동 맞은편,15,서울특별시 서초구 양재대로2길 33 LH서초3단지 301동 맞은편,37.45742416,127.02265167,서초구
2286.0,탑성마을입구,10,서울특별시 서초구 탑성말길 2 탑성마을입구,37.4585495,127.05588531,서초구
2287.0,능안마을입구,10,서울특별시 서초구 능안말길 1-2 능안마을입구,37.45561981,127.06710052,서초구
2288.0,안골마을입구,10,서울특별시 서초구 안골2길 3 안골마을입구,37.45560837,127.06445312,서초구
2289.0,남태령역 2번출구,10,서울특별시 서초구 과천대로 810 남태령역 2번출구,37.46429825,126.98852539,서초구
229.0,양평1 보행육교 앞,20,서울특별시 영등포구 양평동4가 20-4 양평1 보행육교 앞,37.53587341,126.8921814,영등포구
2290.0,서래마을파리15구공원앞,10,서울특별시 서초구 동광로39길 93 서래마을파리15구공원 앞,37.49941254,126.99941254,서초구
2292.0,무지개아파트 앞,15,서울특별시 서초구 효령로 391 무지개아파트 앞,37.4882431,127.02701569,서초구
2293.0,SPC 앞,10,서울특별시 서초구 남부순환로 2620 SPC 앞,37.48479843,127.03699493,서초구
2294.0,두상빌딩 앞,15,서울특별시 서초구 언남길 87 두상빌딩 앞,37.47590637,127.04624176,서초구
2297.0,남부터미널역 1번출구,10,서울특별시 서초구 서초중앙로 38 남부터미널역 1번출구,37.485672,127.01592255,서초구
2298.0,래미안서초스위트앞,12,서울특별시 서초구 서운로 221 래미안서초스위트앞,37.50241089,127.02160645,서초구
2299.0,한전아트센터 앞,12,서울특별시 서초구 효령로72길 60 한전아트센터 앞,37.48646927,127.02806091,서초구
230.0,영등포구청역 1번출구,10,서울특별시 영등포구 당산로 111-2 영등포구청역 1번출구,37.52463531,126.89621735,영등포구
2301.0,현대고등학교 건너편,10,서울특별시 강남구 압구정로 134 현대고등학교 건너편,37.52407074,127.02178955,강남구
2302.0,교보타워 버스정류장(신논현역 3번출구 후면),10,서울특별시 강남구 봉은사로 지하 102 교보타워 버스정류장,37.5055809,127.02427673,강남구
2303.0,논현역 7번출구,15,서울특별시 강남구 학동로 지하 102 논현역 7번출구,37.51151657,127.02147675,강남구
2304.0,신영 ROYAL PALACE 앞,10,서울특별시 강남구 언주로 626 신영 ROYAL PALACE앞,37.51252747,127.03583527,강남구
2305.0,MCM 본사 직영점 앞,10,서울특별시 강남구 언주로 734 MCM 본사 직영점 앞,37.52064133,127.03450775,강남구
2306.0,압구정역 2번 출구 옆,30,서울특별시 강남구 압구정로 지하 172 압구정역 2번 출구 옆,37.5271225,127.02871704,강남구
2307.0,압구정 한양 3차 아파트,10,서울특별시 강남구 압구정로 321 압구정 한양 3차 아파트,37.52861404,127.03855896,강남구
2308.0,압구정파출소 앞,14,서울특별시 강남구 압구정로 311 압구정파출소 앞,37.52930069,127.03559875,강남구
2309.0,청담역(우리들병원 앞),10,서울특별시 강남구 학동로 443 강남구 청담동 77-76 (학동로 443 앞 도로),37.51890182,127.04938507,강남구
231.0,남부고용노동지청 남측,10,서울특별시 영등포구 양평동1가 115-2 남부고용노동지청 남측,37.52450562,126.89182281,영등포구
2310.0,청담동 맥도날드 옆(위치),10,서울특별시 강남구 학동로 지하 508 청담동 맥도날드 옆,37.52361298,127.04017639,강남구
2311.0,학동로 래미안 아파트 앞,10,서울특별시 강남구 학동로 지하 508 학동로 래미안 아파트 앞,37.51777267,127.04302216,강남구
2312.0,청담역 13번 출구 앞,10,서울특별시 강남구 영동대로 703 청담역 13번 출구 앞,37.52058029,127.05632782,강남구
2313.0,금원빌딩 앞,10,서울특별시 강남구 도산대로 539 금원빌딩,37.52511597,127.05246735,강남구
2314.0,청담나들목입구,10,서울특별시 강남구 영동대로128길 59 청담나들목입구,37.52127457,127.06103516,강남구
2315.0,봉은사역 5번출구 옆,10,서울특별시 강남구 봉은사로 지하 601 봉은사역 5번출구 옆,37.51424789,127.06111908,강남구
2316.0,삼성역 8번출구,10,서울특별시 강남구 영동대로 502 삼성역 7번출구,37.50957489,127.0634079,강남구
2317.0,삼성도로공원,10,서울특별시 강남구 영동대로112길 66 삼성도로공원,37.51588821,127.06620026,강남구
2318.0,삼성중앙역4번출구(문화센터더 리빌),15,서울특별시 강남구 봉은사로 531 삼성중앙역4번출구(문화센터더 라빌),37.51357651,127.05503082,강남구
2319.0,포스코4거리 서측(수협 삼성동 지점),10,서울특별시 강남구 테헤란로 435 포스코4거리 서측(수협 삼성동 지점),37.50660706,127.05467987,강남구
232.0,양평우림 이비즈센타 앞,20,서울특별시 영등포구 양평동3가 14-1 양평우림 이비즈센타 앞,37.52565002,126.88781738,영등포구
2320.0,도곡역 대치지구대 방향,10,서울특별시 강남구 남부순환로 지하 2814 대치지구대 방향,37.4919281,127.05696869,강남구
2321.0,학여울역 사거리,10,서울특별시 강남구 남부순환로 지하 3104 학여울역 사거리,37.49611664,127.06944275,강남구
2322.0,삼성역 3번 출구,15,서울특별시 강남구 테헤란로 534 삼성역 3번 출구,37.50809097,127.06310272,강남구
2323.0,주식회사 오뚜기 정문 앞,10,서울특별시 강남구 영동대로 308 주식회사 오뚜기 정문 앞,37.50221252,127.06720734,강남구
2324.0,천주교 대치 2동 교회 옆,10,서울특별시 강남구 도곡로 540 천주교 대치 2동 교회 옆,37.50043869,127.06622314,강남구
2325.0,대치동 버거킹대치점,10,서울특별시 강남구 도곡로 447 대치동 버거킹대치점,37.4986496,127.05931854,강남구
2326.0,대치동 삼성로,10,서울특별시 강남구 삼성로 350 대치동 삼성로,37.50239563,127.05879974,강남구
2327.0,뱅뱅사거리 랜드마크타워 앞,15,서울특별시 강남구 강남대로 308 뱅뱅사거리 랜드마크타워 앞,37.49055099,127.03146362,강남구
2328.0,르네상스 호텔 사거리 역삼지하보도 7번출구 앞,10,서울특별시 강남구 언주로 506 역삼지하보도 7번출구 앞,37.50358582,127.04264069,강남구
2329.0,르네상스호텔사거리 역삼지하보도 2번출구,10,서울특별시 강남구 테헤란로 지하 156 역삼역 지하보도 2번출구,37.50235748,127.04319,강남구
233.0,YP 센터 앞,10,서울특별시 영등포구 양평동3가 60-1 한국연예사관 건물 앞,37.52848816,126.89164734,영등포구
2330.0,스타벅스 앞,10,서울특별시 강남구 도곡로 183 스타벅스 앞,37.49219894,127.03945923,강남구
2331.0,동영문화센터앞,20,서울특별시 강남구 언주로 337 동영문화센터앞,37.49805069,127.04460144,강남구
2332.0,선릉역3번출구,8,서울특별시 강남구 선릉로 435 선릉역 3번출구,37.50420761,127.04896545,강남구
2333.0,양재역 3번출구 주변,15,서울특별시 강남구 강남대로 240 양재역 3번출구 주변,37.48515701,127.03407288,강남구
2334.0,삼호@ 2동 ( 간선도로),15,서울특별시 강남구 선릉로 지하 228 8.삼호@ 2동 ( 간선도로),37.49375916,127.04589844,강남구
2335.0,3호선 매봉역 3번출구앞,10,서울특별시 강남구 남부순환로 2748 3호선 매봉역 3번출구앞,37.48676682,127.04676056,강남구
2336.0,강남세브란스교차로  래미안그레이튼 104동 앞,10,서울특별시 강남구 선릉로 지하 228 강남세브란스교차로 래미안그레이튼 104동 앞,37.49423599,127.04746246,강남구
2337.0,대모산입구역 2번출구 앞,15,서울특별시 강남구 영동대로 101 대모산입구역 2번출구 앞,37.49207687,127.07197571,강남구
2339.0,현대아파트 정문 앞,10,서울특별시 강남구 언주로 107 현대아파트 정문 앞,37.48326111,127.0522995,강남구
234.0,영등포구민체육센터 앞,10,서울특별시 영등포구 신길동 399 영등포구민체육센터 앞,37.50046158,126.90584564,영등포구
2340.0,삼호물산버스정류장(23370) 옆,15,서울특별시 강남구 논현로 82 삼호물산버스정류장(23370) 옆,37.47750854,127.04517365,강남구
2341.0,일원역 4~5번 출구 사이,10,"서울특별시 강남구 일원로 127 일원역 4,5번 출구사이",37.4833107,127.08493805,강남구
2342.0,대청역 1번출구  뒤,10,서울특별시 강남구 개포로 623 대청역1번출구 뒤,37.49400711,127.07951355,강남구
2343.0,세곡사거리 대왕파출소 앞,10,서울특별시 강남구 헌릉로 623 세곡사거리 대왕파출소 앞,37.46531677,127.10772705,강남구
2344.0,리엔파크 2단지 앞,10,서울특별시 강남구 헌릉로590길 10 리엔파크 2단지 앞,37.46506119,127.10119629,강남구
2347.0,두산건설 본사,15,서울특별시 강남구 언주로 726 두산건설 본사,37.51863861,127.03540039,강남구
2348.0,포스코사거리(기업은행),20,서울특별시 강남구 테헤란로 501 포스코사거리(기업은행),37.50723267,127.05685425,강남구
2349.0,역삼빌딩 앞(하나은행 옆),10,서울특별시 강남구 테헤란로 지하 156 역삼빌딩,37.50154495,127.03856659,강남구
235.0,신길동 우리은행 옆,10,서울특별시 영등포구 신길동 250-4 신길동 우리은행 옆,37.50456619,126.91023254,영등포구
2350.0,래미안그레이튼102동앞,10,서울특별시 강남구 선릉로69길 19 102동 앞,37.49482346,127.04790497,강남구
2351.0,청소년수련관(수영장)앞,15,서울특별시 강남구 광평로 144 청소년 수련관 수영장 앞,37.48387909,127.0890274,강남구
2352.0,서울본부세관(건설회관 앞),10,서울특별시 강남구 언주로 721 서울본부세관(건설회관 앞),37.51758957,127.03502655,강남구
2353.0,강남구청역 2번출구 뒤,10,서울특별시 강남구 학동로 342 강남구청역 2번출구 뒤,37.51681137,127.04047394,강남구
2354.0,청담역 2번출구,5,서울특별시 강남구 영동대로 647 청담역 2번출구,37.51978683,127.0567627,강남구
2355.0,삼성역 5~6번 출구 사이,20,서울특별시 강남구 봉은사로 524 삼성역 5~6번 출구,37.50912094,127.06230927,강남구
2356.0,강남구청,10,서울특별시 강남구 학동로 지하 346 강남구청,37.51807022,127.04711914,강남구
2357.0,르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),15,서울특별시 강남구 언주로89길 7 더 오번 빌딩 명동칼국수 앞,37.50194931,127.04277039,강남구
2358.0,구룡초사거리 (현대아파트10동 앞 ),10,서울특별시 강남구 개포로 303 10동 앞,37.48138428,127.05391693,강남구
2359.0,"국립국악중,고교 정문 맞은편",10,"서울특별시 강남구 논현로10길 29 국립국악중,고교 정문 맞은편",37.47560501,127.05037689,강남구
236.0,문래동자이아파트 앞,10,서울특별시 영등포구 문래동3가 68-1 문래동자이아파트 앞,37.51615524,126.89461517,영등포구
2360.0,도곡1동 주민센터 교차로,15,서울특별시 강남구 도곡로 205 도곡1동 주민센터 교차로,37.4928093,127.04138947,강남구
2361.0,압구정역 교차로,10,서울특별시 강남구 신사동 580-7 압구정역 교차로,37.52684402,127.02825928,강남구
2362.0,신사동 가로수길 입구,10,서울특별시 강남구 신사동 501-5 신사동 가로수길 입구,37.51763535,127.02245331,강남구
2363.0,강남 을지병원 교차로,15,서울특별시 강남구 도산대로 172,37.51913834,127.02751923,강남구
2364.0,도산대로 렉서스 앞,10,서울특별시 강남구 도산대로 229 도산대로 렉서스 앞,37.52124023,127.0318985,강남구
2365.0,K+ 타워 앞,15,서울특별시 강남구 도산대로 333 K+ 타워 앞,37.52330017,127.03847504,강남구
2368.0,도곡동 경남아파트 건너편,10,서울특별시 강남구 도곡동 874-1 도곡동 경남아파트 건너편,37.48934174,127.04129791,강남구
2369.0,KT선릉타워,20,서울특별시 강남구 대치동 1011 KT선릉타워,37.50542831,127.0528717,강남구
237.0,보라매 두산위브 건너편,20,서울특별시 영등포구 신길동 4490 보라매 두산위브 앞,37.49651337,126.91480255,영등포구
2370.0,한티역 3번출구,20,서울특별시 강남구 대치동 1026 한티역 3번출구,37.49655151,127.0542984,강남구
2371.0,한국우편사업진흥원,10,서울특별시 강남구 언주로 651 한국우편사업진흥원,37.51474762,127.03513336,강남구
2372.0,대치역 사거리,10,서울특별시 강남구 삼성로 156 대치역 사거리,37.49449921,127.063797,강남구
2373.0,개포동역 사거리,20,서울특별시 강남구 개포동 181-3 개포동역 사거리,37.48927689,127.06557465,강남구
2375.0,수서역 1번출구 앞,10,서울특별시 강남구 수서동 728 수서역 1번출구 앞,37.48735046,127.10099792,강남구
2376.0,수서역 6번출구 앞,20,서울특별시 강남구 수서동 740 수서역 6번출구 앞,37.48677826,127.10051727,강남구
2377.0,수서역 5번출구 뒤,10,서울특별시 강남구 수서동 724-4 수서역 5번출구 뒤,37.48683548,127.10275269,강남구
238.0,제2구민체육센타 앞,10,서울특별시 영등포구 당산동4가 96-2 제2구민체육센타 앞,37.52638626,126.90275574,영등포구
2380.0,삼성동베이직하우스앞,15,서울특별시 강남구 봉은사로 456 삼성동베이직하우스앞,37.51169586,127.04934692,강남구
2381.0,언주역 6번출구앞,8,서울특별시 강남구 논현로 566 언주역 6번출구앞,37.50636673,127.03452301,강남구
2382.0,역삼동 sk뷰 501동앞,11,서울특별시 강남구 역삼로 315-1 역삼동 sk뷰 501동 앞,37.50134277,127.05046844,강남구
2383.0,보금자리정원,10,서울특별시 강남구 헌릉로569길 39-6 보금자리정원,37.46632767,127.09488678,강남구
2384.0,자곡사거리,10,서울특별시 강남구 밤고개로 206 자곡사거리,37.47602844,127.10594177,강남구
2385.0,학동역,10,서울특별시 강남구 학동로 지하 180 학동역,37.51395035,127.03015137,강남구
2387.0,래미안강남힐즈 사거리,10,서울특별시 강남구 자곡로 101 래미안강남힐즈 사거리,37.47245407,127.09607697,강남구
2388.0,강남구 도시관리공단,10,서울특별시 강남구 삼성로 628 강남구 도시관리공단,37.51678467,127.05161285,강남구
2389.0,경기여자고등학교 후문 (삼성로3길 입구),15,서울특별시 강남구 개포로 지하 420 경기여자고등학교 후문 (삼성로3길 입구),37.48616028,127.06723785,강남구
239.0,유스호스텔 앞,20,서울특별시 영등포구 영등포동7가 58-2 유스호스텔 앞,37.5258522,126.90328217,영등포구
2390.0,구룡마을 입구 (래미안블레스티지 아파트),10,서울특별시 강남구 양재대로 478 구룡마을 입구 (래미안블레스티지 아파트),37.48088074,127.06304169,강남구
2391.0,구룡마을 입구(개포1단지아파트),10,서울특별시 강남구 양재대로 478 구룡마을 입구(개포1단지아파트),37.47598648,127.05962372,강남구
2392.0,구룡산 입구 (구룡산 서울둘레길 입구),15,서울특별시 강남구 양재대로 379 구룡산 입구 (구룡산 서울둘레길 입구),37.47457886,127.05545044,강남구
2393.0,구룡사 앞 교차로 (보도육교),10,서울특별시 강남구 논현로2길 6 구룡사 앞 교차로 (보도육교),37.47200012,127.0513382,강남구
2395.0,개포1단지아파트 입구 (보도육교),10,서울특별시 강남구 개포로 310 개포1단지아파트 입구 (보도육교),37.47929001,127.05573273,강남구
2396.0,영동3교 북단(우성캐릭터 앞 보도),15,서울특별시 강남구 언주로 118 영동3교 북단(우성캐릭터 앞 보도),37.48574066,127.05104828,강남구
2398.0,더라움,10,서울특별시 강남구 언주로 564 더라움,37.50811005,127.0394516,강남구
240.0,문래역 4번출구 앞,10,서울특별시 영등포구 문래동3가 55-12 문래역 4번출구 앞,37.51873779,126.89557648,영등포구
2401.0,밀알학교 입구 (삼성서울병원 입구),15,서울특별시 강남구 일원로 90 밀알학교 입구 (삼성서울병원 입구),37.48656082,127.08267212,강남구
2403.0,공무원연금매점 교차로 (개포주공9단지 입구),15,서울특별시 강남구 영동대로4길 10 공무원연금매점 교차로 (개포주공9단지 입구),37.48871994,127.07453918,강남구
2404.0,대모산입구역 4번 출구 앞,10,서울특별시 강남구 개포로 지하 522 대모산입구역 4번 출구 앞,37.49180984,127.07315826,강남구
2405.0,청담공원앞 교차로,20,서울특별시 강남구 학동로 지하 346 청담공원앞 교차로,37.51871109,127.05084991,강남구
2406.0,논현동 광명빌딩 앞,10,서울특별시 강남구 도산대로 138 논현동 광명빌딩 앞,37.5175705,127.02364349,강남구
2407.0,삼성 세무서 앞 (역삼빌딩 앞),10,서울특별시 강남구 강남대로 지하 396 역삼.서초.삼성 세무서 앞 (역삼빌딩 앞),37.49847031,127.03011322,강남구
2408.0,강남한양수자인아파트,14,서울특별시 강남구 자곡로 260 강남한양수자인아파트,37.4773407,127.11327362,강남구
2409.0,역삼동 디오슈페리움 (우성아파트 사거리),18,서울특별시 강남구 강남대로 324 역삼동 디오슈페리움 (우성아파트 사거리),37.49206161,127.03074646,강남구
241.0,신길우성1차아파트 앞 공원,10,서울특별시 영등포구 도림동 255-2 신길우성1차아파트 앞 공원,37.50532913,126.89848328,영등포구
2410.0,포스코피앤에스타워 (역삼역 3번출구 부근),10,서울특별시 강남구 테헤란로 134 포스코피앤에스타워 (역삼역 3번출구 부근),37.49959946,127.03375244,강남구
2411.0,세곡동 성당,15,서울특별시 강남구 밤고개로21길 50 세곡동 성당,37.47296906,127.11222839,강남구
2412.0,일원1동 주민센터,15,서울특별시 강남구 양재대로55길 14 일원1동주민센터,37.49179077,127.08821106,강남구
242.0,신길선원가와인아파트 앞,15,서울특별시 영등포구 신길동 215-28 신길선원가와인아파트 앞,37.51093292,126.91022491,영등포구
243.0,이앤씨드림타워 앞,15,서울특별시 영등포구 양평동3가 48-1 이앤씨드림타워 앞,37.52708435,126.89138031,영등포구
244.0,영등포삼환아파트 앞,20,서울특별시 영등포구 영등포동8가 82-4 영등포삼환아파트 앞,37.53007889,126.90570831,영등포구
245.0,삼성생명 당산사옥 앞,10,서울특별시 영등포구 당산동4가 35-24 삼성생명 당산사옥 앞,37.52826309,126.89662933,영등포구
247.0,당산역 10번출구 앞,15,서울특별시 영등포구 당산동5가 14-4 당산역 10번출구 앞,37.53368759,126.90210724,영등포구
248.0,초원아파트 앞,10,서울특별시 영등포구 여의도동8-13 초원아파트 앞,37.53105545,126.92420959,영등포구
249.0,여의도중학교 옆,8,서울특별시 영등포구 여의도동 8 여의도중학교 옆,37.52412033,126.93654633,영등포구
250.0,대림아파트 사거리,10,서울특별시 영등포구 신길동 249 우주마루아파트 201동 앞,37.50764084,126.92308044,영등포구
2501.0,서초 포레스타5단지,10,서울특별시 서초구 청계산로7길 43 서초 포레스타5단지,37.45066071,127.05706024,서초구
2502.0,서초역1번출구 앞,9,서울특별시 서초구 서초대로 248 서초역1번출구 앞,37.49195099,127.00855255,서초구
2503.0,반포1동 서초빌딩 앞,10,서울특별시 서초구 사평대로 349 반포1동 서초빌딩 앞,37.50381088,127.0213623,서초구
2504.0,신사역 4번출구 뒤,10,서울특별시 서초구 강남대로 605 신사역 4번출구 뒤,37.51588058,127.01930237,서초구
2505.0,우성아파트사거리 (기업은행앞),12,서울특별시 서초구 강남대로 341 삼원빌딩,37.49325943,127.02953339,서초구
2506.0,LG유플러스 (방배사옥),10,서울특별시 서초구 효령로 58 LG유플러스 (방배사옥),37.47909164,126.99067688,서초구
2508.0,양재이스타빌 앞,10,서울특별시 서초구 논현로 151 도곡이스타빌,37.48297882,127.04225922,서초구
251.0,서울지방병무청 버스정류장,10,서울특별시 영등포구 신길동853 서울지방병무청 버스정류장,37.50449371,126.92195129,영등포구
2510.0,JW타워,8,서울특별시 서초구 남부순환로 2477 JW타워,37.48303986,127.02146149,서초구
2511.0,이수역 6번출구 앞,10,서울특별시 서초구 동작대로 80 이수역 6번출구 앞,37.48366165,126.98232269,서초구
252.0,보라매역4번출구,10,서울특별시 영등포구 신길동4884 보라매역4번출구(순흥빌딩),37.49982834,126.91994476,영등포구
253.0,신풍역 5번출구 인근,10,서울특별시 영등포구 신길동3596 남서울아파트 14동앞,37.5006485,126.90951538,영등포구
254.0,도림신협 앞,10,서울특별시 영등포구 신길동263-76 도림신협 앞,37.50380325,126.90341949,영등포구
255.0,도림4거리,10,서울특별시 영등포구 신길동373-1 도림4거리,37.50657272,126.90113068,영등포구
256.0,동아에코빌입구,10,서울특별시 영등포구 도림동 159-70 동아에코빌입구,37.50947571,126.89929962,영등포구
257.0,신길삼거리(우리은행),10,서울특별시 영등포구 신길동95-256 신길삼거리(우리은행),37.51384354,126.9193573,영등포구
258.0,신길역3번출구,14,서울특별시 영등포구 영등포동1가35 신길역3번출구,37.51769257,126.91429901,영등포구
259.0,대방역6번출구,17,서울특별시 영등포구 신길동1368 대방역6번출구,37.51359177,126.92593384,영등포구
260.0,여의도 마리나선착장 앞,15,서울특별시 영등포구 여의서로 160 여의도 마리나선착장 앞,37.53367996,126.91208649,영등포구
2601.0,석촌호수 서호사거리,10,서울특별시 송파구 삼학사로 136 석촌호수 서호사거리,37.5067482,127.09883118,송파구
2603.0,송파 글마루 도서관,10,서울특별시 송파구 충민로 120 송파 글마루 도서관,37.48080063,127.13034058,송파구
2604.0,삼표레미콘 앞,10,서울특별시 송파구 토성로 2 삼표레미콘 앞,37.53131104,127.11128235,송파구
2605.0,복정역 1번 출구 앞,15,서울특별시 송파구 송파대로 지하 6 복정역 1번 출구 앞,37.47129822,127.12709045,송파구
2606.0,위례동주민센터 맞은편 근린공원,10,서울특별시 송파구 마천로44길 15 위례동주민센터 맞은편 근린공원,37.48173904,127.14322662,송파구
2607.0,복정역 2번출구 후문 (장지치안센터),15,서울특별시 송파구 송파대로 지하 6 복정역 2번출구 후문 (장지치안센터),37.47064972,127.12711334,송파구
2608.0,송파구청,10,서울특별시 송파구 올림픽로 326 송파구청,37.51435852,127.10619354,송파구
2609.0,보성중고등학교 후문 앞,10,서울특별시 송파구 양재대로 1278 보성중고등학교 후문 앞,37.52048874,127.1352005,송파구
2610.0,여흥레이크빌 앞 (석촌호수 까페거리),10,서울특별시 송파구 석촌호수로 278 여흥레이크빌 앞 (석촌호수 까페거리),37.51044083,127.10637665,송파구
2611.0,송파지역자활센터 뒤,7,서울특별시 송파구 풍성로5길 16 송파지역자활센터 뒤,37.53633118,127.11618042,송파구
2612.0,문정·가락 대여소 앞,10,서울특별시 송파구 중대로2길 6 문정·가락 대여소 앞,37.48907089,127.10929871,송파구
2613.0,잠실나들목,18,서울특별시 송파구 올림픽로 99 잠실엘스 261동 인근,37.51678085,127.09049225,송파구
2614.0,가락고등학교 앞,15,서울특별시 송파구 송이로 42 가락고등학교 앞,37.50186157,127.11723328,송파구
2615.0,테라타워2,15,서울특별시 송파구 송파대로 201 테라타워2,37.48834991,127.12078094,송파구
